occupation_id,occupation_name,competency_unit
TIK.DSC0202,STAF ANOTATOR (ANNOTATOR STAFF),orang yang bertanggung jawab untuk memberikan label atau deskripsi pada data sederhana dengan menggunakan keterampilan teknis dan non-teknis untuk memastikan bahwa data yang dilabeli akurat dan sesuai dengan tujuan penggunaannya.
TIK.DSC0202,STAF ANOTATOR (ANNOTATOR STAFF),melakukan annotating/labeling data
TIK.DSC0202,STAF ANOTATOR (ANNOTATOR STAFF),mengembangkan metodologi annotating/labeling
TIK.DSC0202,STAF ANOTATOR (ANNOTATOR STAFF),beretika
TIK.DSC0202,STAF ANOTATOR (ANNOTATOR STAFF),komunikatif
TIK.DSC0202,STAF ANOTATOR (ANNOTATOR STAFF),bekerja dalam tim
TIK.DSC0202,STAF ANOTATOR (ANNOTATOR STAFF),teliti
TIK.DSC0202,STAF ANOTATOR (ANNOTATOR STAFF),berpikir kritis
TIK.DSC0202,STAF ANOTATOR (ANNOTATOR STAFF),selalu belajar hal baru
TIK.DSC0202,STAF ANOTATOR (ANNOTATOR STAFF),membaca dan memahami data yang akan dilabeli
TIK.DSC0202,STAF ANOTATOR (ANNOTATOR STAFF),memberikan label atau deskripsi yang akurat dan sesuai dengan tujuan penggunaannya
TIK.DSC0202,STAF ANOTATOR (ANNOTATOR STAFF),melakukan validasi label atau deskripsi yang diberikan
TIK.DSC0202,STAF ANOTATOR (ANNOTATOR STAFF),menjaga kerahasiaan data
TIK.DSC0202,STAF ANOTATOR (ANNOTATOR STAFF),meminta data dari pengguna
TIK.DSC0202,STAF ANOTATOR (ANNOTATOR STAFF),melakukan koreksi label atau deskripsi yang salah
TIK.DSC0202,STAF ANOTATOR (ANNOTATOR STAFF),memiliki pemahaman dasar mengenai pelabelan data.
TIK.DSC0202,STAF ANOTATOR (ANNOTATOR STAFF),menentukan label data
TIK.DSC0202,STAF ANOTATOR (ANNOTATOR STAFF),menggunakan perangkat komputer
TIK.DSC0202,STAF ANOTATOR (ANNOTATOR STAFF),menggunakan aplikasi berbasis internet (internet based applications literacy)
TIK.DSC0202,STAF ANOTATOR (ANNOTATOR STAFF),menggunakan perangkat lunak pengolah kata tingkat dasar
TIK.DSC0202,STAF ANOTATOR (ANNOTATOR STAFF),menggunakan perangkat lunak lembar sebar (spreadsheet) tingkat dasar
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),"orang yang memiliki kompetensi dan keahlian manajemen dan teknis yang berwenang dan bertanggung jawab pada keamanan informasi organisasi dan operasional seluruh sistem elektronik dengan mempertimbangkan risiko operasional (termasuk misi, fungsi, citra atau reputasi), aset organisasi, individu, dan bagian organisasi lainnya."
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),"memimpin dan bertanggung jawab terhadap keamanan informasi organisasi termasuk di dalamnya manajemen risiko, arsitektur enterprise, manajemen aset, manajemen perubahan, manajemen keberlangsungan bisnis, soc, kepatuhan akan tata kelola keamanan informasi dan perlindungan data pribadi"
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),pembentukan dan pelaksanaan tata kelola keamanan informasi organisasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),"mengelola tim, menunjuk personil yang bertanggung jawab"
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),evaluasi strategi dan tata kelola keamanan informasi organisasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),"memimpin dan mengarahkan di bidang portofolio, program, dan proyek keamanan informasi"
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),memimpin dan mengarahkan di bidang peningkatan kompetensi dan peningkatan kesadaran keamanan informasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),melakukan perencanaan strategis organisasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),melakukan perencanaan dan aktivitas keuangan termasuk penganggaran dan investasi yang berhubungan dengan keamanan informasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),melakukan manajemen vendor dan rantai pasok terkait dengan strategi keamanan informasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),berintegritas
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),analitis
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),mengatasi masalah (problem-solving)
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),merencanakan dan mengorganisasi pekerjaan
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),memimpin tim
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),bertanggung jawab
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),mampu mengarahkan dan mempunyai visi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),memberi motivasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),memimpin perubahan
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),"mengelola sumber daya yang diperlukan termasuk dukungan kepemimpinan, sumber daya keuangan dan personel keamanan utama untuk mendukung tujuan dan sasaran keamanan teknologi informasi dan mengurangi risiko organisasi secara keseluruhan"
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),mengelola kebutuhan kebijakan dan berkolaborasi dengan pemangku kepentingan untuk mengembangkan kebijakan untuk mengatur kegiatan siber
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),menetapkan dan/atau menerapkan kebijakan dan prosedur untuk memastikan perlindungan infrastruktur penting yang sesuai
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),"merancang/mengintegrasikan strategi siber yang menguraikan visi, misi, dan tujuan yang selaras dengan rencana strategis organisasi"
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),mengembangkan dan memelihara rencana strategis
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),"memastikan ada rencana aksi dan tonggak atau rencana remediasi untuk kerentanan yang diidentifikasi selama penilaian risiko, audit, inspeksi, dll"
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),melakukan upaya perencanaan strategis jangka panjang dengan mitra internal dan eksternal dalam kegiatan siber
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),menunjuk dan memandu tim pakar keamanan ti
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),mengelola penilaian risiko keamanan informasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),berkoordinasi dengan pemangku kepentingan sumber daya organisasi untuk memastikan alokasi dan distribusi aset modal manusia yang tepat
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),berkolaborasi dengan semua unsur organisasi yang terkait dalam pembuatan kebijakan dan prosedur privasi dan keamanan informasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),berkolaborasi dengan personel keamanan siber dalam proses penilaian risiko keamanan untuk menangani kepatuhan privasi dan mitigasi risiko
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),berkolaborasi dengan pemangku kepentingan utama untuk membangun program manajemen risiko keamanan siber
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),mengawasi pelatihan dan program peningkatan kesadaran keamanan informasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),mengawasi atau mengelola tindakan protektif atau korektif ketika insiden atau kerentanan keamanan informasi ditemukan 176
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),advokasi posisi resmi organisasi dalam proses hukum dan legislatif
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),menyelaraskan penerapan prinsip perlindungan informasi dengan misi dan tujuan organisasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),menyusun rencana penerapan kebijakan keamanan informasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),melaksanakan pemantauan penerapan kebijakan keamanan informasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),mengklasifikasikan informasi yang bersifat rahasia
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),melaksanakan ketentuan hukum yang berlaku tentang keamanan informasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),mengimplementasikan prosedur keamanan informasi dalam kegiatan pengadaan
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),mengelola sdm yang terkait dengan tugas-tugas keamanan informasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),mengelola program peningkatan kepedulian dan pelatihan terkait dengan keamanan informasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),melakukan evaluasi kinerja keamanan informasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),menentukan metode perlindungan fisik keamanan informasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),mengelola sistem pertahanan dan perlindungan keamanan informasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),menyediakan dukungan keamanan bagi pengguna
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),mengelola perimeter keamanan
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),mengelola aspek keamanan sistem informasi pada setiap kegiatan upgrade/peremajaan sistem informasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),mengelola siklus pemberian akses
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),melaksanakan evaluasi kelemahan (vulnerability) keamanan
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),mengimplementasikan koreksi atas kerentanan keamanan informasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),mengelola insiden keamanan informasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),menyediakan dukungan keamanan untuk permasalahan perangkat keras dan piranti lunak
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),melaksanakan pengamanan integritas informasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),melaksanakan validasi integritas informasi
TIK.SEC0901,PIMPINAN KEAMANAN INFORMASI (CHIEF INFORMATION SECURITY OFFICER),mengimplementasikan penyediaan fasilitas pemrosesan informasi dengan redudansi yang sesuai dengan ketentuan yang berlaku
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),"orang yang memiliki kompetensi dan keahlian untuk melakukan serangkaian proses manajemen risiko untuk mengidentifikasi, menganalisis dan mengevaluasi berbagai penerapan kendali keamanan siber terhadap ancaman yang teridentifikasi dan tidak teridentifikasi serta mengevaluasi penanganan risiko yang efektif sebagai bentuk mitigasi, mencakup kecukupan strategi keamanan informasi organisasi, penerapan manajemen pengamanan informasi, manajemen keberlangsungan bisnis dan pemulihan bencana, serta pencapaian organisasi atas pemanfaatan teknologi informasi."
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),"mengelola audit keamanan eksternal dan internal, program penilaian kepatuhan"
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),melakukan kontrol keamanan secara teratur
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),menindaklanjuti laporan kerentanan dan mitigasi risiko
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),menyusun strategi mitigasi risiko
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),berintegritas
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),analitis
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),mengatasi masalah (problem-solving)
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),merencanakan dan mengorganisasi pekerjaan
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),memimpin tim
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),bertanggung jawab
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),mampu mengarahkan dan mempunyai visi
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),memberi motivasi
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),memimpin perubahan
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),memastikan pengelolaan risiko keamanan siber selaras dengan proses perencanaan organisasi dan menjadi bagian pelaksanaan proses bisnis di berbagai tahap dan tingkat
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),"melakukan identifikasi, analisa dan evaluasi secara mendalam terhadap risiko keamanan siber yang mungkin dapat mempengaruhi tercapainya tujuan proses bisnis organisasi"
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),mendefinisikan dan mendokumentasikan risiko keamanan siber dan dampak potensial berikut probabilitas statistiknya serta mengidentifikasi sistem yang terdampak dari risiko tersebut
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),menyusun rencana mitigasi risiko keamanan siber berdasarkan risk appetite manajemen
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),mengkomunikasikan rekomendasi perbaikan terhadap pengelolaan risiko keamanan siber kepada manajemen dan unit bisnis terkait
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),"mengevaluasi secara kontinu pengelolaan risiko atas keamanan siber dalam berkomunikasi, kerentanan data, keberlangsungan bisnis dan kepatuhan"
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),mengelola knowledge base berbasis risiko siber
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),melakukan pembaruan terhadap risk register berdasarkan risk appetite
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),menyusun business impact analysis berdasarkan risk register/risk assessment yang telah dibuat
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),menyusun business continuity plan (bcp) untuk organisasi sebagai action plan untuk mitigasi risiko
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),merancang keamanan jaringan
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),menganalisis skalabilitas perangkat lunak
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),melakukan pemantauan resource yang digunakan aplikasi
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),menganalisis proses bisnis yang berjalan
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),menganalisis alternate flow dari proses bisnis
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),menerapkan prinsip perlindungan informasi
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),menyelaraskan penerapan prinsip perlindungan informasi dengan misi dan tujuan organisasi
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),menerapkan prinsip keamanan informasi untuk penggunaan jaringan internet
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),menerapkan prinsip keamanan informasi pada transaksi elektronik
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),mengelola risiko keamanan informasi
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),melakukan evaluasi kinerja keamanan informasi
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),mengkaji efektivitas penerapan kontrol akses
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),merekayasa arsitektur virtualisasi sistem public/private/hybrid/sovereign cloud
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),melakukan antisipasi gangguan dan ancaman terhadap sistem cloud
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),menganalisis risiko audit teknologi informasi
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),mengawasi kelayakan pelaksanaan prosedur audit teknologi informasi
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),mengawasi kelayakan dokumentasi hasil pelaksanaan prosedur audit teknologi informasi
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),menyusun rekomendasi audit teknologi informasi
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),memverifikasi kelayakan tindak lanjut audit teknologi informasi
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),melaksanakan penulisan bisnis (business writing)
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),mewujudkan kepuasan pelanggan
TIK.SEC0801,SPESIALIS RISIKO SIBER (CYBER RISK SPECIALIST),menerapkan manajemen risiko k3
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),"orang yang memiliki kompetensi dan keahlian untuk memastikan security requirement dari pemangku kepentingan yang diperlukan untuk melindungi misi dan proses bisnis organisasi ditangani secara memadai dalam seluruh aspek dari enterprise architecture. aspek-aspek tersebut meliputi reference model, solution architecture dan sistem yang dihasilkannya."
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),menyusun arsitektur keamanan siber berdasarkan visi dan misi organisasi
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),"menyusun arsitektur keamanan siber berdasarkan kebijakan keamanan informasi, klasifikasi informasi serta berbagai peraturan dan standar yang sesuai dengan kebutuhan organisasi"
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),menyusun arsitektur keamanan siber sesuai kebutuhan fungsional organisasi
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),melakukan analisis kesenjangan dan peta jalan implementasi arsitektur keamanan siber
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),"memastikan implementasi arsitektur keamanan siber sesuai dengan visi dan misi, kebutuhan fungsional dan kepatuhan pada peraturan dan standar"
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),melakukan evaluasi antara arsitektur keamanan siber dengan kebutuhan dan persyaratan organisasi
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),berintegritas
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),analitis
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),sintesis
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),memimpin tim
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),bertanggung jawab
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),merencanakan dan mengorganisasi pekerjaan
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),"memahami kebutuhan dan persyaratan keamanan siber sesuai visi, misi dan konteks organisasi"
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),"menyusun arsitektur keamanan siber berdasarkan klasifikasi informasi, kebutuhan fungsionalitas bisnis dan kepatuhan pada peraturan dan standar yang berlaku"
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),menyusun peta jalan implementasi arsitektur keamanan siber
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),memastikan sistem yang dibeli dan/atau dikembangkan sesuai dengan arsitektur keamanan siber
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),melakukan evaluasi atas arsitektur keamanan siber
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),menentukan persyaratan keamanan siber
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),mengevaluasi penerapan persyaratan keamanan siber
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),"menetapkan baseline dan target arsitektur bisnis, serta kesenjangan antara baseline dan target arsitektur bisnis"
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),menyusun roadmap dan komponen arsitektur data
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),menyusun roadmap dan komponen arsitektur teknologi
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),menyelaraskan penerapan prinsip perlindungan informasi dengan misi dan tujuan organisasi
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),menerapkan prinsip perlindungan informasi
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),melakukan evaluasi kinerja keamanan informasi
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),mengidentifikasi serangan-serangan terhadap kontrol akses
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),mengkaji efektivitas penerapan kontrol akses
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),melakukan pengujian keamanan perangkat lunak
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),melaksanakan komunikasi efektif
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),melaksanakan penulisan bisnis (business writing)
TIK.SEC0802,ARSITEK KEAMANAN (SECURITY ARCHITECT),melakukan pendekatan kepada calon pelanggan potensial
TIK.SEC0803,SPESIALIS KRIPTOGRAFI (CRYPTOGRAPHIC SPECIALIST),orang yang membutuhkan kemampuan memecahkan permasalahan di bidang kriptografi melalui pendekatan inter atau multidisipliner; mengembangkan pengetahuan dan teknologi di bidang kriptografi melalui riset hingga menghasilkan karya inovatif dan teruji; serta mampu mengelola riset dan pengembangan dan mendapat pengakuan nasional dan internasional.
TIK.SEC0803,SPESIALIS KRIPTOGRAFI (CRYPTOGRAPHIC SPECIALIST),merancang algoritma kriptografi/protokol kriptografi/skema manajemen kunci kriptografi/tanda tangan digital
TIK.SEC0803,SPESIALIS KRIPTOGRAFI (CRYPTOGRAPHIC SPECIALIST),memodifikasi algoritma kriptografi/protokol kriptografi/manajemen kunci kriptografi/tanda tangan digital
TIK.SEC0803,SPESIALIS KRIPTOGRAFI (CRYPTOGRAPHIC SPECIALIST),melakukan sintesis untuk pengembangan algoritma kriptografi/protokol kriptografi/manajemen kunci kriptografi/tanda tangan digital
TIK.SEC0803,SPESIALIS KRIPTOGRAFI (CRYPTOGRAPHIC SPECIALIST),mengevaluasi dan menganalisis kekuatan kriptografis algoritma kriptografi/protokol kriptografi/manajemen kunci kriptografi/tanda tangan digital
